Field_	Motor_	Timestamp_	Sample1_X_	Sample1_Y_	Sample2_X_	Sample2_Y_	Sample_T_
-2.215085551E+1	0.000000000E+0	1.161366421E+3	8.690378745E-4	7.399571477E-4	1.926957513E-3	4.151697503E-4	1.621300000E+0
-2.215085551E+1	0.000000000E+0	1.161401188E+3	8.700239705E-4	7.410772378E-4	1.927717589E-3	4.157235671E-4	1.621300000E+0
-2.215175860E+1	0.000000000E+0	1.161440885E+3	8.712147246E-4	7.422734634E-4	1.928473474E-3	4.161919642E-4	1.621300000E+0
-2.215428725E+1	0.000000000E+0	1.161491282E+3	8.727448876E-4	7.436137530E-4	1.929121907E-3	4.165290156E-4	1.621300000E+0
-2.215753836E+1	0.000000000E+0	1.161528310E+3	8.738877950E-4	7.444910007E-4	1.929584076E-3	4.166878061E-4	1.621300000E+0
-2.215844145E+1	0.000000000E+0	1.161566080E+3	8.751876303E-4	7.453692378E-4	1.929975115E-3	4.167405423E-4	1.621400000E+0
-2.216268596E+1	0.000000000E+0	1.161603623E+3	8.764646482E-4	7.461085334E-4	1.930317376E-3	4.166785511E-4	1.621400000E+0
-2.216268596E+1	0.000000000E+0	1.161642214E+3	8.776995237E-4	7.467007963E-4	1.930655679E-3	4.164859129E-4	1.621400000E+0
-2.216431151E+1	0.000000000E+0	1.161691394E+3	8.792322478E-4	7.472494617E-4	1.931099454E-3	4.160297685E-4	1.621400000E+0
-2.216693047E+1	0.000000000E+0	1.161729116E+3	8.803419769E-4	7.474962040E-4	1.931411447E-3	4.155448696E-4	1.621400000E+0
-2.216936880E+1	0.000000000E+0	1.161765584E+3	8.814054309E-4	7.475876482E-4	1.931707491E-3	4.149624146E-4	1.621500000E+0
-2.217108466E+1	0.000000000E+0	1.161800087E+3	8.822600357E-4	7.475332241E-4	1.931945793E-3	4.143638362E-4	1.621500000E+0
-2.217280052E+1	0.000000000E+0	1.161835990E+3	8.831850137E-4	7.473051664E-4	1.932180952E-3	4.136568459E-4	1.621500000E+0
-2.217605163E+1	0.000000000E+0	1.161890478E+3	8.842644165E-4	7.467048126E-4	1.932433108E-3	4.126246495E-4	1.621500000E+0
-2.217605163E+1	0.000000000E+0	1.161926386E+3	8.848112193E-4	7.461622590E-4	1.932549989E-3	4.118416691E-4	1.621500000E+0
-2.217930274E+1	0.000000000E+0	1.161967572E+3	8.852887549E-4	7.453997969E-4	1.932601095E-3	4.110578739E-4	1.621600000E+0
-2.218110891E+1	0.000000000E+0	1.162005668E+3	8.855716442E-4	7.445790106E-4	1.932579093E-3	4.103862448E-4	1.621600000E+0
-2.218454063E+1	0.000000000E+0	1.162043322E+3	8.856852073E-4	7.436667802E-4	1.932509360E-3	4.097303899E-4	1.621600000E+0
-2.218598557E+1	0.000000000E+0	1.162090913E+3	8.855881751E-4	7.425734657E-4	1.932361280E-3	4.090906295E-4	1.621600000E+0
-2.218860451E+1	0.000000000E+0	1.162139295E+3	8.851806633E-4	7.413443527E-4	1.932144747E-3	4.085420806E-4	1.621700000E+0
-2.219122346E+1	0.000000000E+0	1.162192027E+3	8.844844997E-4	7.402300253E-4	1.931867562E-3	4.081699881E-4	1.621700000E+0
-2.219366178E+1	0.000000000E+0	1.162228666E+3	8.837723290E-4	7.394842687E-4	1.931636012E-3	4.080026119E-4	1.621700000E+0
-2.219366178E+1	0.000000000E+0	1.162267820E+3	8.827559650E-4	7.387563237E-4	1.931411680E-3	4.079719656E-4	1.621700000E+0
-2.219610011E+1	0.000000000E+0	1.162309242E+3	8.816467016E-4	7.382392650E-4	1.931218896E-3	4.080506624E-4	1.621700000E+0
-2.219790628E+1	0.000000000E+0	1.162347253E+3	8.804721874E-4	7.379082381E-4	1.931078266E-3	4.082353262E-4	1.621800000E+0
-2.220133799E+1	0.000000000E+0	1.162391588E+3	8.788228733E-4	7.377192378E-4	1.930966624E-3	4.085759865E-4	1.621800000E+0
-2.220386663E+1	0.000000000E+0	1.162428975E+3	8.774800226E-4	7.377514266E-4	1.930936240E-3	4.088982823E-4	1.621800000E+0
-2.220603402E+1	0.000000000E+0	1.162465539E+3	8.759045741E-4	7.379613817E-4	1.930941478E-3	4.093459575E-4	1.621800000E+0
-2.220603402E+1	0.000000000E+0	1.162506863E+3	8.742046775E-4	7.383626071E-4	1.930981060E-3	4.098405480E-4	1.621800000E+0
-2.220802080E+1	0.000000000E+0	1.162546824E+3	8.725432563E-4	7.389023667E-4	1.931052888E-3	4.103941610E-4	1.621900000E+0
-2.220973666E+1	0.000000000E+0	1.162591583E+3	8.707410307E-4	7.396257715E-4	1.931117382E-3	4.109686997E-4	1.621900000E+0
-2.221036882E+1	0.000000000E+0	1.162630028E+3	8.691694238E-4	7.403528434E-4	1.931183040E-3	4.114995827E-4	1.621900000E+0
-2.221036882E+1	0.000000000E+0	1.162676577E+3	8.671215037E-4	7.414003485E-4	1.931273029E-3	4.123861727E-4	1.621900000E+0
-2.221145252E+1	0.000000000E+0	1.162717786E+3	8.656471618E-4	7.421969203E-4	1.931323553E-3	4.130322486E-4	1.621900000E+0
-2.221831594E+1	0.000000000E+0	1.162756020E+3	8.639752632E-4	7.431040285E-4	1.931370469E-3	4.140027158E-4	1.622000000E+0
-2.222183795E+1	0.000000000E+0	1.162802499E+3	8.626825875E-4	7.437716122E-4	1.931368490E-3	4.147481814E-4	1.622000000E+0
-2.222265073E+1	0.000000000E+0	1.162839091E+3	8.616239647E-4	7.442634669E-4	1.931333798E-3	4.154618073E-4	1.622000000E+0
-2.222346350E+1	0.000000000E+0	1.162891417E+3	8.602353046E-4	7.447613752E-4	1.931171282E-3	4.164777347E-4	1.622000000E+0
-2.222517935E+1	0.000000000E+0	1.162928858E+3	8.594336105E-4	7.449152181E-4	1.930959523E-3	4.171394394E-4	1.622000000E+0
-2.222517935E+1	0.000000000E+0	1.162965760E+3	8.586661425E-4	7.449015393E-4	1.930611790E-3	4.177972441E-4	1.622100000E+0
-2.223186215E+1	0.000000000E+0	1.163016872E+3	8.578515262E-4	7.445740630E-4	1.930011786E-3	4.185423604E-4	1.622100000E+0
-2.223511324E+1	0.000000000E+0	1.163058002E+3	8.573534433E-4	7.440475747E-4	1.929470687E-3	4.190711188E-4	1.622100000E+0
-2.223691939E+1	0.000000000E+0	1.163098774E+3	8.570338832E-4	7.433934952E-4	1.928852056E-3	4.195993533E-4	1.622100000E+0
-2.223944802E+1	0.000000000E+0	1.163140035E+3	8.568192716E-4	7.425296935E-4	1.928202342E-3	4.201623378E-4	1.622200000E+0
-2.224197664E+1	0.000000000E+0	1.163192588E+3	8.567242185E-4	7.413529675E-4	1.927477191E-3	4.208423779E-4	1.622200000E+0
-2.224197664E+1	0.000000000E+0	1.163231435E+3	8.567545447E-4	7.403887575E-4	1.926950645E-3	4.214443034E-4	1.622200000E+0
-2.224531803E+1	0.000000000E+0	1.163271464E+3	8.568565245E-4	7.394502172E-4	1.926559606E-3	4.219880211E-4	1.622200000E+0
-2.224694357E+1	0.000000000E+0	1.163308401E+3	8.570106584E-4	7.385810022E-4	1.926197787E-3	4.226281890E-4	1.622200000E+0
-2.224856911E+1	0.000000000E+0	1.163347598E+3	8.572080405E-4	7.377873990E-4	1.925920602E-3	4.233180371E-4	1.622300000E+0
-2.225191050E+1	0.000000000E+0	1.163391888E+3	8.574585081E-4	7.370579988E-4	1.925754943E-3	4.239061382E-4	1.622300000E+0
-2.225362635E+1	0.000000000E+0	1.163430434E+3	8.576780092E-4	7.366127684E-4	1.925669378E-3	4.244861775E-4	1.622300000E+0
-2.225362635E+1	0.000000000E+0	1.163470114E+3	8.579262649E-4	7.363278419E-4	1.925639459E-3	4.251805367E-4	1.622300000E+0
-2.225714835E+1	0.000000000E+0	1.163518841E+3	8.581688162E-4	7.363442564E-4	1.925671008E-3	4.257327237E-4	1.622300000E+0
-2.225868358E+1	0.000000000E+0	1.163558937E+3	8.583281306E-4	7.366250502E-4	1.925714081E-3	4.262430011E-4	1.622400000E+0
-2.226030912E+1	0.000000000E+0	1.163598019E+3	8.584517054E-4	7.371656247E-4	1.925761113E-3	4.267136974E-4	1.622400000E+0
-2.226392143E+1	0.000000000E+0	1.163634277E+3	8.585194009E-4	7.377670263E-4	1.925819321E-3	4.272056976E-4	1.622500000E+0
-2.226536635E+1	0.000000000E+0	1.163691635E+3	8.585847681E-4	7.393261185E-4	1.925887889E-3	4.278989509E-4	1.622500000E+0
-2.226861743E+1	0.000000000E+0	1.163736863E+3	8.585975738E-4	7.404541248E-4	1.925915247E-3	4.283790186E-4	1.622500000E+0
-2.227042358E+1	0.000000000E+0	1.163792015E+3	8.586209733E-4	7.422040799E-4	1.925898017E-3	4.290482320E-4	1.622500000E+0
-2.227394558E+1	0.000000000E+0	1.163830985E+3	8.586708573E-4	7.434406434E-4	1.925878925E-3	4.295893013E-4	1.622500000E+0
-2.227557111E+1	0.000000000E+0	1.163872558E+3	8.587882621E-4	7.447321550E-4	1.925861346E-3	4.301330482E-4	1.622600000E+0
-2.227873188E+1	0.000000000E+0	1.163914769E+3	8.589822683E-4	7.458309992E-4	1.925875316E-3	4.306733026E-4	1.622600000E+0
-2.228062834E+1	0.000000000E+0	1.163955386E+3	8.592983941E-4	7.468370604E-4	1.925911172E-3	4.311981029E-4	1.622600000E+0
-2.228062834E+1	0.000000000E+0	1.163995379E+3	8.597337292E-4	7.476388128E-4	1.925969729E-3	4.316351551E-4	1.622600000E+0
-2.228396971E+1	0.000000000E+0	1.164030745E+3	8.602751186E-4	7.482267101E-4	1.926071127E-3	4.321022134E-4	1.622600000E+0
-2.228541463E+1	0.000000000E+0	1.164068163E+3	8.609223296E-4	7.486337563E-4	1.926200464E-3	4.325617338E-4	1.622700000E+0
-2.228812386E+1	0.000000000E+0	1.164104942E+3	8.617403801E-4	7.488995325E-4	1.926415367E-3	4.331156379E-4	1.622700000E+0
-2.229065246E+1	0.000000000E+0	1.164146587E+3	8.628649521E-4	7.490169373E-4	1.926695462E-3	4.337014980E-4	1.622700000E+0
-2.229218769E+1	0.000000000E+0	1.164192553E+3	8.643341716E-4	7.489437121E-4	1.927077887E-3	4.343278124E-4	1.622700000E+0
-2.229552906E+1	0.000000000E+0	1.164229841E+3	8.654661360E-4	7.487967378E-4	1.927440520E-3	4.347997892E-4	1.622700000E+0
-2.229552906E+1	0.000000000E+0	1.164266113E+3	8.669327362E-4	7.485531969E-4	1.927816775E-3	4.351948446E-4	1.622800000E+0
-2.229751583E+1	0.000000000E+0	1.164306297E+3	8.684920613E-4	7.482775254E-4	1.928228070E-3	4.355026758E-4	1.622800000E+0
-2.229986382E+1	0.000000000E+0	1.164345817E+3	8.703193744E-4	7.479846245E-4	1.928671380E-3	4.357061698E-4	1.622800000E+0
-2.230248273E+1	0.000000000E+0	1.164391334E+3	8.721444174E-4	7.477715262E-4	1.929031918E-3	4.357321013E-4	1.622800000E+0
-2.230248273E+1	0.000000000E+0	1.164429395E+3	8.736172458E-4	7.476888131E-4	1.929327496E-3	4.356423742E-4	1.622800000E+0
-2.230618533E+1	0.000000000E+0	1.164469818E+3	8.751900168E-4	7.477196050E-4	1.929549966E-3	4.354482808E-4	1.622900000E+0
-2.230799147E+1	0.000000000E+0	1.164507796E+3	8.768844418E-4	7.479331689E-4	1.929726568E-3	4.351559619E-4	1.622900000E+0
-2.231124253E+1	0.000000000E+0	1.164549065E+3	8.782334044E-4	7.482769433E-4	1.929819700E-3	4.348289221E-4	1.622900000E+0
-2.231196499E+1	0.000000000E+0	1.164592914E+3	8.797977352E-4	7.489316049E-4	1.929850550E-3	4.344098561E-4	1.622900000E+0
-2.231196499E+1	0.000000000E+0	1.164632148E+3	8.811355801E-4	7.497857441E-4	1.929803868E-3	4.339992884E-4	1.623000000E+0
-2.231458390E+1	0.000000000E+0	1.164692466E+3	8.824865799E-4	7.510417490E-4	1.929680700E-3	4.336065031E-4	1.623000000E+0
-2.231458390E+1	0.000000000E+0	1.164732683E+3	8.833565516E-4	7.521524094E-4	1.929573249E-3	4.334069381E-4	1.623000000E+0
-2.232126663E+1	0.000000000E+0	1.164772635E+3	8.840195369E-4	7.532275049E-4	1.929478487E-3	4.332966928E-4	1.623000000E+0
-2.232370492E+1	0.000000000E+0	1.164810150E+3	8.846100536E-4	7.544201799E-4	1.929424121E-3	4.332722747E-4	1.623000000E+0
-2.232542075E+1	0.000000000E+0	1.164848396E+3	8.850822342E-4	7.556011551E-4	1.929433434E-3	4.333445686E-4	1.623100000E+0
-2.232542075E+1	0.000000000E+0	1.164891362E+3	8.855507476E-4	7.570773596E-4	1.929554856E-3	4.335023405E-4	1.623100000E+0
-2.232632382E+1	0.000000000E+0	1.164933860E+3	8.858054643E-4	7.580833044E-4	1.929753344E-3	4.336767306E-4	1.623100000E+0
-2.232876211E+1	0.000000000E+0	1.165001202E+3	8.861340466E-4	7.598303491E-4	1.930217957E-3	4.339226871E-4	1.623100000E+0
-2.233643821E+1	0.000000000E+0	1.165049664E+3	8.862531395E-4	7.608920569E-4	1.930601895E-3	4.340591840E-4	1.623200000E+0
-2.233788312E+1	0.000000000E+0	1.165091758E+3	8.862800896E-4	7.616596995E-4	1.930886763E-3	4.341136955E-4	1.623200000E+0
-2.234041171E+1	0.000000000E+0	1.165129219E+3	8.862473769E-4	7.621859550E-4	1.931166044E-3	4.341369495E-4	1.623200000E+0
-2.234312092E+1	0.000000000E+0	1.165168370E+3	8.861329989E-4	7.627039449E-4	1.931431587E-3	4.341067688E-4	1.623200000E+0
-2.234312092E+1	0.000000000E+0	1.165208649E+3	8.859557565E-4	7.630519685E-4	1.931715524E-3	4.340271698E-4	1.623200000E+0
-2.234456583E+1	0.000000000E+0	1.165259449E+3	8.856120985E-4	7.633640198E-4	1.932038809E-3	4.338590952E-4	1.623300000E+0
-2.234799749E+1	0.000000000E+0	1.165295298E+3	8.852574392E-4	7.635172224E-4	1.932302839E-3	4.336469574E-4	1.623300000E+0
-2.234980363E+1	0.000000000E+0	1.165338618E+3	8.847215795E-4	7.636294467E-4	1.932550804E-3	4.333621182E-4	1.623300000E+0
-2.235314498E+1	0.000000000E+0	1.165392294E+3	8.838891517E-4	7.636962691E-4	1.932833460E-3	4.328943032E-4	1.623300000E+0
-2.235314498E+1	0.000000000E+0	1.165428759E+3	8.831244195E-4	7.637170493E-4	1.933001098E-3	4.325231712E-4	1.623300000E+0
-2.235477050E+1	0.000000000E+0	1.165469554E+3	8.822368109E-4	7.637262461E-4	1.933126012E-3	4.321314627E-4	1.623400000E+0
-2.235793124E+1	0.000000000E+0	1.165517262E+3	8.809803403E-4	7.637352101E-4	1.933239982E-3	4.315943806E-4	1.623400000E+0
-2.236136289E+1	0.000000000E+0	1.165557014E+3	8.799057687E-4	7.637460949E-4	1.933276188E-3	4.311962402E-4	1.623400000E+0
-2.236235627E+1	0.000000000E+0	1.165595696E+3	8.785782848E-4	7.637648960E-4	1.933304127E-3	4.307493509E-4	1.623400000E+0
-2.236470424E+1	0.000000000E+0	1.165634255E+3	8.773238515E-4	7.637853851E-4	1.933316234E-3	4.303672176E-4	1.623400000E+0
-2.236813590E+1	0.000000000E+0	1.165672723E+3	8.759180200E-4	7.638066891E-4	1.933331485E-3	4.299262946E-4	1.623500000E+0
-2.236813590E+1	0.000000000E+0	1.165719769E+3	8.738182369E-4	7.638207171E-4	1.933360822E-3	4.292854282E-4	1.623500000E+0
-2.237319307E+1	0.000000000E+0	1.165770014E+3	8.722151397E-4	7.638028474E-4	1.933387481E-3	4.288087366E-4	1.623500000E+0
-2.237472828E+1	0.000000000E+0	1.165812971E+3	8.706033113E-4	7.637439412E-4	1.933436841E-3	4.282640293E-4	1.623500000E+0
-2.237644410E+1	0.000000000E+0	1.165862225E+3	8.689384558E-4	7.636185619E-4	1.933469321E-3	4.278392589E-4	1.623600000E+0
-2.237644410E+1	0.000000000E+0	1.165901115E+3	8.676523576E-4	7.634566864E-4	1.933495980E-3	4.274543608E-4	1.623600000E+0
-2.238005636E+1	0.000000000E+0	1.165937416E+3	8.665677160E-4	7.632564520E-4	1.933485619E-3	4.270505742E-4	1.623600000E+0
-2.238348801E+1	0.000000000E+0	1.165991673E+3	8.651364478E-4	7.628545281E-4	1.933394815E-3	4.265942844E-4	1.623600000E+0
-2.238520383E+1	0.000000000E+0	1.166029089E+3	8.642845787E-4	7.624907885E-4	1.933270833E-3	4.263728624E-4	1.623600000E+0
-2.238520383E+1	0.000000000E+0	1.166064697E+3	8.636178682E-4	7.620805991E-4	1.933112275E-3	4.262382863E-4	1.623700000E+0
-2.238700996E+1	0.000000000E+0	1.166104591E+3	8.630946977E-4	7.615845534E-4	1.932956977E-3	4.262424482E-4	1.623700000E+0
-2.239053191E+1	0.000000000E+0	1.166145750E+3	8.627910283E-4	7.610515458E-4	1.932825428E-3	4.263842129E-4	1.623700000E+0
-2.239396356E+1	0.000000000E+0	1.166192543E+3	8.627258358E-4	7.603698759E-4	1.932748477E-3	4.267332843E-4	1.623700000E+0
-2.239721459E+1	0.000000000E+0	1.166235864E+3	8.628929500E-4	7.598842494E-4	1.932750456E-3	4.270951613E-4	1.623700000E+0
-2.239874979E+1	0.000000000E+0	1.166272350E+3	8.632348617E-4	7.594273775E-4	1.932819607E-3	4.274953098E-4	1.623800000E+0
-2.239874979E+1	0.000000000E+0	1.166311152E+3	8.637567516E-4	7.590100286E-4	1.932958490E-3	4.279564600E-4	1.623800000E+0
-2.240145898E+1	0.000000000E+0	1.166350439E+3	8.645419730E-4	7.586234715E-4	1.933148364E-3	4.284260794E-4	1.623800000E+0
-2.240398756E+1	0.000000000E+0	1.166402633E+3	8.656799328E-4	7.583229453E-4	1.933412626E-3	4.289525677E-4	1.623800000E+0
-2.240561307E+1	0.000000000E+0	1.166440710E+3	8.667465299E-4	7.582170074E-4	1.933619729E-3	4.293429374E-4	1.623900000E+0
-2.240904471E+1	0.000000000E+0	1.166491876E+3	8.682946791E-4	7.582805120E-4	1.933887135E-3	4.297800187E-4	1.623900000E+0
-2.241067022E+1	0.000000000E+0	1.166537588E+3	8.699084865E-4	7.585656131E-4	1.934172469E-3	4.301905283E-4	1.623900000E+0
-2.241319880E+1	0.000000000E+0	1.166591868E+3	8.717665332E-4	7.591281901E-4	1.934477361E-3	4.305118346E-4	1.623900000E+0
-2.241482431E+1	0.000000000E+0	1.166630860E+3	8.731432608E-4	7.596909418E-4	1.934697619E-3	4.307014169E-4	1.623900000E+0
-2.241482431E+1	0.000000000E+0	1.166667197E+3	8.746541571E-4	7.604428683E-4	1.934941392E-3	4.308565985E-4	1.624000000E+0
-2.241644982E+1	0.000000000E+0	1.166709638E+3	8.760074270E-4	7.612328045E-4	1.935134293E-3	4.309531068E-4	1.624000000E+0
-2.241735288E+1	0.000000000E+0	1.166746874E+3	8.773365989E-4	7.621154655E-4	1.935307519E-3	4.309986543E-4	1.624000000E+0
-2.242403553E+1	0.000000000E+0	1.166791963E+3	8.789044223E-4	7.632959751E-4	1.935494365E-3	4.309855576E-4	1.624000000E+0
-2.242403553E+1	0.000000000E+0	1.166827120E+3	8.801998920E-4	7.643923745E-4	1.935609966E-3	4.309206270E-4	1.624000000E+0
-2.242575135E+1	0.000000000E+0	1.166866115E+3	8.812868036E-4	7.654054789E-4	1.935663284E-3	4.308178322E-4	1.624100000E+0
-2.242737686E+1	0.000000000E+0	1.166905464E+3	8.824899560E-4	7.666412275E-4	1.935649081E-3	4.306971969E-4	1.624100000E+0
-2.242918298E+1	0.000000000E+0	1.166944761E+3	8.833796601E-4	7.676485111E-4	1.935563167E-3	4.305713228E-4	1.624200000E+0
-2.242999573E+1	0.000000000E+0	1.166992157E+3	8.844739059E-4	7.690348430E-4	1.935331617E-3	4.304019385E-4	1.624200000E+0
-2.242999573E+1	0.000000000E+0	1.167030573E+3	8.851292659E-4	7.699823473E-4	1.935102278E-3	4.303252208E-4	1.624200000E+0
-2.243505287E+1	0.000000000E+0	1.167068046E+3	8.856532513E-4	7.708528428E-4	1.934821717E-3	4.302975140E-4	1.624200000E+0
-2.243920694E+1	0.000000000E+0	1.167120452E+3	8.861262468E-4	7.718540728E-4	1.934444299E-3	4.303887836E-4	1.624200000E+0
-2.244263857E+1	0.000000000E+0	1.167160507E+3	8.862889954E-4	7.724368479E-4	1.934131607E-3	4.305532784E-4	1.624300000E+0
-2.244417377E+1	0.000000000E+0	1.167200679E+3	8.862867835E-4	7.728067576E-4	1.933844178E-3	4.307744966E-4	1.624300000E+0
-2.244679264E+1	0.000000000E+0	1.167239387E+3	8.861465612E-4	7.730220095E-4	1.933527994E-3	4.310456570E-4	1.624300000E+0
-2.244923090E+1	0.000000000E+0	1.167291757E+3	8.856268832E-4	7.730340585E-4	1.933099702E-3	4.314596008E-4	1.624300000E+0
-2.245085640E+1	0.000000000E+0	1.167332741E+3	8.851668681E-4	7.728508208E-4	1.932850573E-3	4.317003477E-4	1.624300000E+0
-2.245085640E+1	0.000000000E+0	1.167368059E+3	8.845966076E-4	7.725376054E-4	1.932620769E-3	4.319189757E-4	1.624400000E+0
-2.245410741E+1	0.000000000E+0	1.167406675E+3	8.838346112E-4	7.720501744E-4	1.932395156E-3	4.320993321E-4	1.624400000E+0
-2.245609414E+1	0.000000000E+0	1.167442868E+3	8.829057915E-4	7.714122185E-4	1.932119252E-3	4.322297173E-4	1.624400000E+0
-2.245844209E+1	0.000000000E+0	1.167491908E+3	8.816851769E-4	7.705626776E-4	1.931826701E-3	4.323062312E-4	1.624400000E+0
-2.246088034E+1	0.000000000E+0	1.167532538E+3	8.806035621E-4	7.698330446E-4	1.931464649E-3	4.323389730E-4	1.624500000E+0
-2.246259615E+1	0.000000000E+0	1.167592143E+3	8.786068647E-4	7.685971796E-4	1.931033446E-3	4.323448811E-4	1.624500000E+0
-2.246440226E+1	0.000000000E+0	1.167631839E+3	8.771727444E-4	7.678195252E-4	1.930672442E-3	4.323231988E-4	1.624500000E+0
-2.246783388E+1	0.000000000E+0	1.167670880E+3	8.756363532E-4	7.670955965E-4	1.930355560E-3	4.322823370E-4	1.624500000E+0
-2.246954968E+1	0.000000000E+0	1.167705465E+3	8.741112542E-4	7.664880250E-4	1.930025290E-3	4.322128370E-4	1.624500000E+0
-2.247234916E+1	0.000000000E+0	1.167748014E+3	8.723334176E-4	7.659132243E-4	1.929784426E-3	4.320998269E-4	1.624600000E+0
-2.247505833E+1	0.000000000E+0	1.167793312E+3	8.702243795E-4	7.654042565E-4	1.929665450E-3	4.319517466E-4	1.624600000E+0
-2.247587108E+1	0.000000000E+0	1.167830239E+3	8.686736692E-4	7.651390624E-4	1.929674414E-3	4.317903367E-4	1.624600000E+0
-2.247830933E+1	0.000000000E+0	1.167867717E+3	8.668865776E-4	7.649376057E-4	1.929788734E-3	4.315912374E-4	1.624600000E+0
-2.247984452E+1	0.000000000E+0	1.167906213E+3	8.647121140E-4	7.648281171E-4	1.930042869E-3	4.312589008E-4	1.624600000E+0
-2.248074757E+1	0.000000000E+0	1.167952265E+3	8.630875382E-4	7.648343453E-4	1.930265571E-3	4.309771175E-4	1.624700000E+0
-2.248417918E+1	0.000000000E+0	1.167992319E+3	8.613906102E-4	7.649144391E-4	1.930590370E-3	4.305564216E-4	1.624700000E+0
-2.248499193E+1	0.000000000E+0	1.168030765E+3	8.599109715E-4	7.650426123E-4	1.930896426E-3	4.301078152E-4	1.624700000E+0
-2.248752049E+1	0.000000000E+0	1.168072058E+3	8.586429758E-4	7.651951746E-4	1.931206090E-3	4.296240513E-4	1.624700000E+0
-2.248914598E+1	0.000000000E+0	1.168108502E+3	8.576091495E-4	7.653512876E-4	1.931516221E-3	4.290608340E-4	1.624700000E+0
-2.249248728E+1	0.000000000E+0	1.168147416E+3	8.567940095E-4	7.655001245E-4	1.931841951E-3	4.283577728E-4	1.624800000E+0
-2.249591889E+1	0.000000000E+0	1.168192671E+3	8.561795694E-4	7.656413945E-4	1.932151150E-3	4.275589308E-4	1.624800000E+0
-2.249655103E+1	0.000000000E+0	1.168230529E+3	8.559563430E-4	7.657263195E-4	1.932426356E-3	4.266426549E-4	1.624800000E+0
-2.250007293E+1	0.000000000E+0	1.168291255E+3	8.562002331E-4	7.657647366E-4	1.932711573E-3	4.254260566E-4	1.624800000E+0
-2.250007293E+1	0.000000000E+0	1.168331464E+3	8.567436016E-4	7.657353999E-4	1.932838815E-3	4.246997996E-4	1.624800000E+0
-2.250341423E+1	0.000000000E+0	1.168368061E+3	8.574314998E-4	7.656801608E-4	1.932937652E-3	4.240418202E-4	1.624900000E+0
-2.250603308E+1	0.000000000E+0	1.168405076E+3	8.583400049E-4	7.656017551E-4	1.932997955E-3	4.234648077E-4	1.624900000E+0
-2.250603308E+1	0.000000000E+0	1.168442854E+3	8.594805840E-4	7.655072841E-4	1.933045103E-3	4.229426268E-4	1.624900000E+0
-2.250847133E+1	0.000000000E+0	1.168491967E+3	8.611335652E-4	7.653933717E-4	1.933086198E-3	4.224576696E-4	1.624900000E+0
-2.251099987E+1	0.000000000E+0	1.168530284E+3	8.623404428E-4	7.653361536E-4	1.933113788E-3	4.222023708E-4	1.624900000E+0
-2.251352842E+1	0.000000000E+0	1.168567800E+3	8.636606508E-4	7.653079811E-4	1.933153253E-3	4.220394185E-4	1.625000000E+0
-2.251668910E+1	0.000000000E+0	1.168619137E+3	8.653183468E-4	7.653447101E-4	1.933200634E-3	4.219667462E-4	1.625000000E+0
-2.251759215E+1	0.000000000E+0	1.168661103E+3	8.665854111E-4	7.654555375E-4	1.933263149E-3	4.220321716E-4	1.625000000E+0
-2.251759215E+1	0.000000000E+0	1.168703296E+3	8.676373400E-4	7.656413945E-4	1.933336374E-3	4.221993731E-4	1.625000000E+0
-2.252012069E+1	0.000000000E+0	1.168744962E+3	8.684064378E-4	7.658805698E-4	1.933442312E-3	4.224438453E-4	1.625100000E+0
-2.252111405E+1	0.000000000E+0	1.168791860E+3	8.690587711E-4	7.662564749E-4	1.933623804E-3	4.229113984E-4	1.625100000E+0
-2.252617113E+1	0.000000000E+0	1.168832579E+3	8.693444543E-4	7.666188176E-4	1.933813328E-3	4.234328808E-4	1.625100000E+0
-2.252707418E+1	0.000000000E+0	1.168872147E+3	8.694175631E-4	7.670193445E-4	1.934024389E-3	4.240654234E-4	1.625100000E+0
-2.253095730E+1	0.000000000E+0	1.168912698E+3	8.692776901E-4	7.674805820E-4	1.934231375E-3	4.247560864E-4	1.625100000E+0
-2.253186035E+1	0.000000000E+0	1.168951281E+3	8.690137183E-4	7.678701659E-4	1.934469328E-3	4.255861568E-4	1.625200000E+0
-2.253357615E+1	0.000000000E+0	1.168992724E+3	8.685428183E-4	7.683437434E-4	1.934691449E-3	4.264821764E-4	1.625200000E+0
-2.253357615E+1	0.000000000E+0	1.169026850E+3	8.680765168E-4	7.687104517E-4	1.934895874E-3	4.274070670E-4	1.625200000E+0
-2.253438889E+1	0.000000000E+0	1.169064361E+3	8.675792487E-4	7.690440398E-4	1.935088774E-3	4.283536982E-4	1.625200000E+0
-2.254107146E+1	0.000000000E+0	1.169102233E+3	8.670207462E-4	7.693731459E-4	1.935316832E-3	4.295348772E-4	1.625200000E+0
-2.254350969E+1	0.000000000E+0	1.169157242E+3	8.661373868E-4	7.698260597E-4	1.935651759E-3	4.310629447E-4	1.625300000E+0
-2.254549640E+1	0.000000000E+0	1.169205684E+3	8.656641585E-4	7.700431743E-4	1.935890177E-3	4.321230808E-4	1.625300000E+0
-2.254703158E+1	0.000000000E+0	1.169246398E+3	8.653080440E-4	7.701994036E-4	1.936110784E-3	4.331210221E-4	1.625400000E+0
-2.255028255E+1	0.000000000E+0	1.169291795E+3	8.650979726E-4	7.702970761E-4	1.936316024E-3	4.343389301E-4	1.625400000E+0
-2.255028255E+1	0.000000000E+0	1.169333647E+3	8.650672971E-4	7.703318261E-4	1.936419983E-3	4.352118703E-4	1.625400000E+0
